ID,MemoryType,Valence,AbsDiff,Accuracy
61,ON,Neutral,1,1
61,OO,Neutral,3,0
61,ON,Negative,1,0
61,OO,Negative,1,0
61,ON,Negative,5,1
61,OO,Negative,1,0
61,ON,Neutral,5,0
61,OO,Neutral,3,1
61,ON,Neutral,5,1
61,OO,Neutral,2,0
61,ON,Neutral,3,0
61,OO,Negative,4,0
61,ON,Neutral,5,0
61,OO,Negative,1,1
61,ON,Neutral,5,1
61,OO,Neutral,5,0
61,ON,Neutral,5,0
61,OO,Negative,2,1
61,ON,Negative,3,1
61,OO,Negative,4,0
61,ON,Neutral,5,0
61,OO,Neutral,2,1
61,ON,Negative,3,1
61,OO,Neutral,3,0
61,ON,Neutral,3,1
61,OO,Negative,2,0
61,ON,Neutral,3,0
61,OO,Negative,1,0
61,ON,Neutral,3,1
61,OO,Neutral,3,0
61,ON,Neutral,1,1
61,OO,Negative,2,1
61,ON,Neutral,3,0
61,OO,Neutral,1,1
61,ON,Neutral,5,1
61,OO,Negative,1,1
61,ON,Neutral,3,0
61,OO,Neutral,4,0
61,ON,Negative,3,1
61,OO,Negative,2,0
61,ON,Neutral,5,0
61,OO,Negative,3,0
61,ON,Neutral,5,1
61,OO,Neutral,1,1
61,ON,Neutral,5,1
61,OO,Neutral,4,0
61,ON,Negative,1,0
61,OO,Negative,2,1
61,ON,Negative,1,1
61,OO,Negative,1,0
61,ON,Neutral,1,1
61,OO,Neutral,1,0
61,ON,Negative,1,0
61,OO,Neutral,2,0
61,ON,Negative,3,1
61,OO,Negative,1,0
61,ON,Neutral,1,1
61,OO,Neutral,1,0
61,ON,Neutral,5,1
61,OO,Neutral,3,1
61,ON,Neutral,3,1
61,OO,Negative,3,0
61,ON,Neutral,5,0
61,OO,Negative,3,1
61,ON,Neutral,5,1
61,OO,Neutral,3,0
61,ON,Neutral,1,1
61,OO,Neutral,2,1
61,ON,Neutral,1,0
61,OO,Negative,3,1
61,ON,Negative,5,0
61,OO,Negative,2,1
61,ON,Neutral,5,0
61,OO,Neutral,4,1
61,ON,Neutral,5,0
61,OO,Negative,1,0
61,ON,Neutral,5,1
61,OO,Neutral,1,0
61,ON,Negative,3,1
61,OO,Neutral,5,1
61,ON,Neutral,1,1
61,OO,Negative,2,0
61,ON,Neutral,3,1
61,OO,Neutral,4,0
61,ON,Negative,1,0
61,OO,Negative,3,1
61,ON,Negative,3,0
61,OO,Neutral,3,1
61,ON,Negative,1,1
61,OO,Neutral,1,0
61,ON,Negative,3,0
61,OO,Negative,3,0
61,ON,Negative,5,1
61,OO,Negative,2,0
61,ON,Negative,3,1
61,OO,Neutral,1,1
61,ON,Neutral,5,1
61,OO,Neutral,4,0
61,ON,Neutral,5,1
61,OO,Negative,5,0
61,ON,Neutral,1,0
61,OO,Neutral,2,0
61,ON,Negative,5,1
61,OO,Neutral,1,0
61,ON,Neutral,3,0
61,OO,Negative,2,1
61,ON,Negative,5,0
61,OO,Neutral,2,1
61,ON,Negative,1,0
61,OO,Negative,2,0
61,ON,Neutral,5,1
61,OO,Negative,3,0
61,ON,Negative,1,0
61,OO,Neutral,2,1
61,ON,Neutral,1,1
61,OO,Neutral,1,0
61,ON,Negative,3,1
61,OO,Negative,2,1
61,ON,Negative,1,0
61,OO,Negative,1,1
61,ON,Negative,5,1
61,OO,Neutral,3,0
61,ON,Neutral,3,0
61,OO,Neutral,2,0
61,ON,Negative,1,1
61,OO,Negative,4,1
61,ON,Negative,5,0
61,OO,Neutral,3,1
61,ON,Negative,3,0
61,OO,Negative,2,1
61,ON,Negative,3,1
61,OO,Negative,3,1
61,ON,Negative,1,0
61,OO,Neutral,4,1
61,ON,Neutral,3,0
61,OO,Negative,2,1
61,ON,Negative,3,1
61,OO,Neutral,4,1
61,ON,Neutral,1,1
62,OO,Neutral,1,0
62,ON,Neutral,1,0
62,OO,Negative,4,0
62,ON,Negative,3,0
62,OO,Neutral,5,0
62,ON,Neutral,3,0
62,OO,Negative,1,0
62,ON,Negative,1,1
62,OO,Negative,1,1
62,ON,Negative,3,0
62,OO,Neutral,3,1
62,ON,Negative,3,0
62,OO,Negative,4,1
62,ON,Negative,5,0
62,OO,Neutral,1,0
62,ON,Negative,1,0
62,OO,Neutral,1,0
62,ON,Neutral,3,1
62,OO,Negative,4,1
62,ON,Negative,5,0
62,OO,Negative,1,0
62,ON,Negative,1,0
62,OO,Neutral,3,0
62,ON,Negative,3,0
62,OO,Negative,1,1
62,ON,Neutral,1,1
62,OO,Negative,1,1
62,ON,Negative,1,0
62,OO,Neutral,3,1
62,ON,Neutral,5,0
62,OO,Neutral,2,0
62,ON,Negative,1,1
62,OO,Negative,4,0
62,ON,Negative,5,0
62,OO,Negative,1,0
62,ON,Neutral,3,1
62,OO,Neutral,5,1
62,ON,Negative,5,0
62,OO,Negative,2,1
62,ON,Neutral,1,1
62,OO,Negative,4,1
62,ON,Neutral,5,0
62,OO,Neutral,2,1
62,ON,Neutral,5,1
62,OO,Neutral,3,1
62,ON,Negative,3,0
62,OO,Negative,2,1
62,ON,Negative,5,0
62,OO,Negative,1,1
62,ON,Negative,3,0
62,OO,Neutral,3,0
62,ON,Negative,1,0
62,OO,Negative,2,1
62,ON,Negative,3,0
62,OO,Neutral,1,1
62,ON,Negative,1,1
62,OO,Negative,1,1
62,ON,Neutral,3,1
62,OO,Neutral,4,1
62,ON,Neutral,1,0
62,OO,Negative,2,1
62,ON,Negative,3,1
62,OO,Negative,3,1
62,ON,Neutral,5,0
62,OO,Neutral,1,0
62,ON,Neutral,5,1
62,OO,Neutral,4,1
62,ON,Neutral,5,1
62,OO,Negative,2,0
62,ON,Negative,5,0
62,OO,Negative,1,0
62,ON,Neutral,1,1
62,OO,Neutral,1,1
62,ON,Neutral,1,1
62,OO,Neutral,2,1
62,ON,Neutral,5,0
62,OO,Negative,1,1
62,ON,Neutral,5,0
62,OO,Neutral,1,1
62,ON,Neutral,3,0
62,OO,Neutral,3,1
62,ON,Neutral,5,1
62,OO,Negative,3,1
62,ON,Neutral,1,1
62,OO,Negative,3,0
62,ON,Negative,3,0
62,OO,Neutral,3,1
62,ON,Negative,1,0
62,OO,Neutral,2,1
62,ON,Neutral,1,1
62,OO,Negative,3,0
62,ON,Negative,1,0
62,OO,Negative,2,0
62,ON,Negative,1,0
62,OO,Neutral,4,1
62,ON,Neutral,5,1
62,OO,Neutral,1,1
62,ON,Neutral,5,1
62,OO,Neutral,1,0
62,ON,Neutral,5,1
62,OO,Neutral,5,0
62,ON,Negative,3,0
62,OO,Negative,2,1
62,ON,Neutral,3,1
62,OO,Neutral,4,1
62,ON,Neutral,5,1
62,OO,Negative,3,1
62,ON,Neutral,3,1
62,OO,Neutral,3,1
62,ON,Neutral,1,1
62,OO,Neutral,1,0
62,ON,Neutral,3,1
62,OO,Negative,3,0
62,ON,Neutral,3,0
62,OO,Negative,2,0
62,ON,Neutral,3,1
62,OO,Neutral,1,0
62,ON,Negative,3,1
62,OO,Neutral,4,0
62,ON,Neutral,5,1
62,OO,Negative,5,1
62,ON,Negative,3,0
62,OO,Neutral,2,1
62,ON,Neutral,5,1
62,OO,Neutral,1,0
62,ON,Neutral,5,1
62,OO,Negative,2,1
62,ON,Neutral,5,1
62,OO,Neutral,2,0
62,ON,Neutral,3,0
62,OO,Negative,2,1
62,ON,Neutral,5,1
62,OO,Negative,3,1
62,ON,Neutral,5,1
62,OO,Neutral,2,1
62,ON,Negative,5,1
62,OO,Neutral,1,1
62,ON,Negative,1,0
62,OO,Negative,2,0
62,ON,Neutral,1,1
62,OO,Negative,1,1
62,ON,Negative,1,0
62,OO,Neutral,3,1
62,ON,Negative,5,1
62,OO,Neutral,2,0
62,ON,Negative,3,0
62,OO,Neutral,4,0
62,ON,Neutral,1,1
62,OO,Neutral,3,0
62,ON,Negative,3,1
62,OO,Negative,2,0
62,ON,Neutral,1,0
62,OO,Negative,3,1
62,ON,Neutral,3,0
62,OO,Neutral,4,1
62,ON,Neutral,5,0
62,OO,Negative,2,1
62,ON,Neutral,3,1
62,OO,Neutral,4,1
62,ON,Negative,5,1
63,OO,Neutral,1,1
63,ON,Negative,5,0
63,OO,Negative,4,1
63,ON,Neutral,3,1
63,OO,Neutral,5,0
63,ON,Neutral,5,0
63,OO,Negative,1,0
63,ON,Neutral,3,0
63,OO,Negative,1,1
63,ON,Neutral,1,1
63,OO,Neutral,3,0
63,ON,Negative,3,1
63,OO,Negative,4,0
63,ON,Neutral,1,0
63,OO,Neutral,1,0
63,ON,Negative,3,1
63,OO,Neutral,1,0
63,ON,Negative,5,0
63,OO,Negative,4,1
63,ON,Negative,1,0
63,OO,Negative,1,1
63,ON,Neutral,1,1
63,OO,Neutral,3,0
63,ON,Negative,1,1
63,OO,Negative,1,0
63,ON,Negative,5,0
63,OO,Negative,1,1
63,ON,Neutral,5,0
63,OO,Neutral,3,1
63,ON,Neutral,5,0
63,OO,Neutral,2,0
63,ON,Neutral,3,1
63,OO,Negative,4,0
63,ON,Neutral,5,1
63,OO,Negative,1,1
63,ON,Neutral,5,0
63,OO,Neutral,5,1
63,ON,Neutral,5,0
63,OO,Negative,2,1
63,ON,Negative,3,1
63,OO,Negative,4,0
63,ON,Neutral,5,1
63,OO,Neutral,2,1
63,ON,Negative,3,1
63,OO,Neutral,3,0
63,ON,Neutral,3,0
63,OO,Negative,2,0
63,ON,Neutral,3,1
63,OO,Negative,1,0
63,ON,Neutral,3,1
63,OO,Neutral,3,0
63,ON,Neutral,1,0
63,OO,Negative,2,0
63,ON,Neutral,3,1
63,OO,Neutral,1,1
63,ON,Neutral,5,0
63,OO,Negative,1,1
63,ON,Neutral,3,0
63,OO,Neutral,4,1
63,ON,Negative,3,0
63,OO,Negative,2,1
63,ON,Neutral,5,1
63,OO,Negative,3,1
63,ON,Neutral,5,1
63,OO,Neutral,1,0
63,ON,Neutral,5,1
63,OO,Neutral,4,0
63,ON,Negative,1,0
63,OO,Negative,2,0
63,ON,Negative,1,1
63,OO,Negative,1,0
63,ON,Neutral,1,1
63,OO,Neutral,1,1
63,ON,Negative,1,0
63,OO,Neutral,2,1
63,ON,Neutral,3,1
63,OO,Negative,1,1
63,ON,Neutral,1,0
63,OO,Neutral,1,1
63,ON,Neutral,5,0
63,OO,Neutral,3,1
63,ON,Neutral,3,1
63,OO,Negative,3,0
63,ON,Neutral,5,1
63,OO,Negative,3,1
63,ON,Neutral,5,0
63,OO,Neutral,3,1
63,ON,Neutral,1,0
63,OO,Neutral,2,1
63,ON,Neutral,1,0
63,OO,Negative,3,1
63,ON,Negative,5,0
63,OO,Negative,2,0
63,ON,Neutral,5,1
63,OO,Neutral,4,0
63,ON,Neutral,5,1
63,OO,Neutral,1,0
63,ON,Neutral,5,1
63,OO,Neutral,1,0
63,ON,Negative,3,0
63,OO,Neutral,5,1
63,ON,Neutral,1,0
63,OO,Negative,2,1
63,ON,Neutral,3,1
63,OO,Neutral,4,0
63,ON,Negative,1,0
63,OO,Negative,3,1
63,ON,Negative,3,0
63,OO,Neutral,3,1
63,ON,Negative,1,1
63,OO,Neutral,1,1
63,ON,Negative,3,1
63,OO,Negative,3,1
63,ON,Negative,5,0
63,OO,Negative,2,0
63,ON,Negative,3,0
63,OO,Neutral,1,0
63,ON,Neutral,5,0
63,OO,Neutral,4,1
63,ON,Neutral,5,0
63,OO,Negative,5,0
63,ON,Neutral,1,0
63,OO,Neutral,2,0
63,ON,Negative,5,0
63,OO,Neutral,1,0
63,ON,Neutral,3,0
63,OO,Negative,2,0
63,ON,Negative,5,0
63,OO,Neutral,2,1
63,ON,Negative,1,0
63,OO,Negative,2,0
63,ON,Neutral,5,0
63,OO,Negative,3,0
63,ON,Negative,1,0
63,OO,Neutral,2,0
63,ON,Neutral,1,0
63,OO,Neutral,1,0
63,ON,Negative,3,1
63,OO,Negative,2,0
63,ON,Negative,1,1
63,OO,Negative,1,0
63,ON,Negative,5,0
63,OO,Neutral,3,1
63,ON,Neutral,3,1
63,OO,Neutral,2,1
63,ON,Negative,1,1
63,OO,Neutral,4,1
63,ON,Negative,5,1
63,OO,Neutral,3,0
63,ON,Negative,3,1
63,OO,Negative,2,1
63,ON,Negative,3,0
63,OO,Negative,3,0
63,ON,Negative,1,0
63,OO,Neutral,4,1
63,ON,Neutral,3,1
63,OO,Negative,2,0
63,ON,Negative,3,0
63,OO,Neutral,4,1
63,ON,Neutral,1,0
64,OO,Neutral,1,0
64,ON,Neutral,1,1
64,OO,Negative,4,1
64,ON,Negative,3,0
64,OO,Neutral,5,1
64,ON,Neutral,3,1
64,OO,Negative,1,1
64,ON,Negative,1,0
64,OO,Negative,1,1
64,ON,Negative,3,1
64,OO,Neutral,3,0
64,ON,Negative,3,1
64,OO,Negative,4,1
64,ON,Negative,5,0
64,OO,Neutral,1,0
64,ON,Negative,1,1
64,OO,Neutral,1,1
64,ON,Neutral,3,0
64,OO,Negative,4,1
64,ON,Negative,5,1
64,OO,Negative,1,1
64,ON,Negative,1,0
64,OO,Neutral,3,1
64,ON,Negative,3,1
64,OO,Negative,1,1
64,ON,Neutral,1,0
64,OO,Negative,1,0
64,ON,Negative,1,1
64,OO,Neutral,3,1
64,ON,Neutral,5,0
64,OO,Neutral,2,1
64,ON,Negative,1,0
64,OO,Negative,4,1
64,ON,Negative,5,1
64,OO,Negative,1,0
64,ON,Neutral,3,1
64,OO,Neutral,5,0
64,ON,Negative,5,0
64,OO,Negative,2,0
64,ON,Neutral,1,0
64,OO,Negative,4,1
64,ON,Neutral,5,1
64,OO,Neutral,2,0
64,ON,Neutral,5,0
64,OO,Neutral,3,0
64,ON,Negative,3,1
64,OO,Negative,2,1
64,ON,Negative,5,1
64,OO,Negative,1,1
64,ON,Negative,3,1
64,OO,Neutral,3,0
64,ON,Negative,1,1
64,OO,Negative,2,1
64,ON,Negative,3,1
64,OO,Neutral,1,0
64,ON,Negative,1,0
64,OO,Negative,1,1
64,ON,Neutral,3,0
64,OO,Neutral,4,0
64,ON,Neutral,1,0
64,OO,Negative,2,0
64,ON,Negative,3,0
64,OO,Negative,3,1
64,ON,Neutral,5,0
64,OO,Neutral,1,1
64,ON,Neutral,5,1
64,OO,Neutral,4,0
64,ON,Neutral,5,1
64,OO,Negative,2,0
64,ON,Negative,5,1
64,OO,Negative,1,1
64,ON,Neutral,1,1
64,OO,Neutral,1,0
64,ON,Neutral,1,0
64,OO,Neutral,2,0
64,ON,Neutral,5,1
64,OO,Negative,1,0
64,ON,Neutral,5,1
64,OO,Neutral,1,0
64,ON,Neutral,3,0
64,OO,Neutral,3,0
64,ON,Neutral,5,0
64,OO,Negative,3,1
64,ON,Neutral,1,1
64,OO,Negative,3,0
64,ON,Negative,3,0
64,OO,Neutral,3,0
64,ON,Negative,1,1
64,OO,Neutral,2,1
64,ON,Neutral,1,1
64,OO,Negative,3,1
64,ON,Negative,1,1
64,OO,Negative,2,1
64,ON,Negative,1,1
64,OO,Neutral,4,1
64,ON,Neutral,5,1
64,OO,Negative,1,0
64,ON,Neutral,5,1
64,OO,Neutral,1,0
64,ON,Neutral,5,1
64,OO,Neutral,5,0
64,ON,Negative,3,1
64,OO,Negative,2,1
64,ON,Neutral,3,1
64,OO,Neutral,4,1
64,ON,Neutral,5,1
64,OO,Negative,3,0
64,ON,Neutral,3,1
64,OO,Neutral,3,0
64,ON,Neutral,1,0
64,OO,Neutral,1,0
64,ON,Neutral,3,1
64,OO,Negative,3,1
64,ON,Neutral,3,1
64,OO,Negative,2,0
64,ON,Neutral,3,0
64,OO,Neutral,1,1
64,ON,Negative,3,1
64,OO,Neutral,4,0
64,ON,Neutral,5,1
64,OO,Negative,5,1
64,ON,Negative,3,1
64,OO,Neutral,2,0
64,ON,Neutral,5,0
64,OO,Neutral,1,1
64,ON,Neutral,5,1
64,OO,Negative,2,0
64,ON,Neutral,5,1
64,OO,Neutral,2,1
64,ON,Neutral,3,0
64,OO,Negative,2,0
64,ON,Neutral,5,1
64,OO,Negative,3,1
64,ON,Neutral,5,0
64,OO,Neutral,2,1
64,ON,Negative,5,1
64,OO,Neutral,1,0
64,ON,Negative,1,0
64,OO,Negative,2,1
64,ON,Neutral,1,0
64,OO,Negative,1,0
64,ON,Negative,1,0
64,OO,Neutral,3,1
64,ON,Negative,5,1
64,OO,Neutral,2,1
64,ON,Negative,3,1
64,OO,Neutral,4,1
64,ON,Neutral,1,1
64,OO,Neutral,3,1
64,ON,Negative,3,0
64,OO,Negative,2,1
64,ON,Neutral,1,0
64,OO,Negative,3,0
64,ON,Neutral,3,0
64,OO,Neutral,4,0
64,ON,Neutral,5,0
64,OO,Negative,2,0
64,ON,Neutral,3,1
64,OO,Neutral,4,0
64,ON,Negative,5,1
65,OO,Neutral,1,1
65,ON,Negative,5,0
65,OO,Negative,4,1
65,ON,Neutral,3,1
65,OO,Neutral,5,1
65,ON,Neutral,5,1
65,OO,Negative,1,0
65,ON,Neutral,3,1
65,OO,Negative,1,1
65,ON,Neutral,1,0
65,OO,Neutral,3,1
65,ON,Negative,3,1
65,OO,Negative,4,1
65,ON,Neutral,1,0
65,OO,Neutral,1,1
65,ON,Negative,3,0
65,OO,Neutral,1,0
65,ON,Negative,5,0
65,OO,Negative,4,1
65,ON,Negative,1,1
65,OO,Negative,1,1
65,ON,Neutral,1,1
65,OO,Neutral,3,1
65,ON,Negative,1,1
65,OO,Negative,1,1
65,ON,Negative,5,0
65,OO,Negative,1,1
65,ON,Neutral,5,1
65,OO,Neutral,3,1
65,ON,Neutral,5,0
65,OO,Neutral,2,1
65,ON,Neutral,3,0
65,OO,Negative,4,1
65,ON,Neutral,5,1
65,OO,Negative,1,0
65,ON,Neutral,5,0
65,OO,Neutral,5,1
65,ON,Neutral,5,1
65,OO,Negative,2,0
65,ON,Negative,3,0
65,OO,Negative,4,1
65,ON,Neutral,5,0
65,OO,Neutral,2,0
65,ON,Negative,3,1
65,OO,Neutral,3,1
65,ON,Neutral,3,1
65,OO,Negative,2,0
65,ON,Neutral,3,0
65,OO,Negative,1,0
65,ON,Neutral,3,0
65,OO,Neutral,3,0
65,ON,Neutral,1,1
65,OO,Negative,2,1
65,ON,Neutral,3,1
65,OO,Neutral,1,0
65,ON,Neutral,5,0
65,OO,Negative,1,1
65,ON,Neutral,3,0
65,OO,Neutral,4,1
65,ON,Negative,3,1
65,OO,Negative,2,0
65,ON,Neutral,5,0
65,OO,Negative,3,0
65,ON,Neutral,5,0
65,OO,Neutral,1,1
65,ON,Neutral,5,0
65,OO,Neutral,4,1
65,ON,Negative,1,0
65,OO,Negative,2,1
65,ON,Negative,1,1
65,OO,Negative,1,0
65,ON,Neutral,1,0
65,OO,Neutral,1,0
65,ON,Negative,1,1
65,OO,Neutral,2,1
65,ON,Neutral,3,1
65,OO,Negative,1,1
65,ON,Neutral,1,0
65,OO,Neutral,1,0
65,ON,Neutral,5,1
65,OO,Neutral,3,0
65,ON,Neutral,3,1
65,OO,Negative,3,1
65,ON,Neutral,5,1
65,OO,Negative,3,0
65,ON,Neutral,5,1
65,OO,Neutral,3,1
65,ON,Neutral,1,1
65,OO,Neutral,2,1
65,ON,Neutral,1,1
65,OO,Negative,3,1
65,ON,Negative,5,1
65,OO,Negative,2,1
65,ON,Neutral,5,1
65,OO,Neutral,4,0
65,ON,Neutral,5,1
65,OO,Negative,1,0
65,ON,Neutral,5,1
65,OO,Neutral,1,1
65,ON,Negative,3,1
65,OO,Neutral,5,0
65,ON,Neutral,1,1
65,OO,Negative,2,0
65,ON,Neutral,3,0
65,OO,Neutral,4,1
65,ON,Negative,1,1
65,OO,Negative,3,1
65,ON,Negative,3,0
65,OO,Neutral,3,0
65,ON,Negative,1,0
65,OO,Neutral,1,0
65,ON,Negative,3,0
65,OO,Negative,3,1
65,ON,Negative,5,1
65,OO,Negative,2,1
65,ON,Negative,3,0
65,OO,Neutral,1,1
65,ON,Neutral,5,1
65,OO,Neutral,4,0
65,ON,Neutral,5,0
65,OO,Negative,5,1
65,ON,Neutral,1,1
65,OO,Neutral,2,1
65,ON,Negative,5,1
65,OO,Neutral,1,1
65,ON,Neutral,3,0
65,OO,Negative,2,1
65,ON,Negative,5,0
65,OO,Neutral,2,0
65,ON,Negative,1,1
65,OO,Negative,2,1
65,ON,Neutral,5,0
65,OO,Negative,3,1
65,ON,Negative,1,1
65,OO,Neutral,2,1
65,ON,Neutral,1,1
65,OO,Neutral,1,1
65,ON,Negative,3,0
65,OO,Negative,2,0
65,ON,Negative,1,0
65,OO,Negative,1,0
65,ON,Negative,5,0
65,OO,Neutral,3,1
65,ON,Neutral,3,1
65,OO,Neutral,2,1
65,ON,Negative,1,0
65,OO,Negative,4,1
65,ON,Negative,5,0
65,OO,Neutral,3,1
65,ON,Negative,3,1
65,OO,Negative,2,0
65,ON,Negative,3,0
65,OO,Negative,3,1
65,ON,Negative,1,1
65,OO,Neutral,4,1
65,ON,Neutral,3,0
65,OO,Negative,2,1
65,ON,Negative,3,0
65,OO,Neutral,4,0
65,ON,Neutral,1,1
